Name,Price,Rating,Review_count,Url
"Aurion Vista Polyester Sports Gym Duffle Bag with Wet Pocket and Shoe Compartment - 1Pc (Blue, 24 Cms) | Lightweight Duffle Bags | Travel Duffel Backpack for Men and Women | Camping | Swimming | Yoga",₹349,4.0 out of 5 stars,"1,099",https:www.amaxon.in/Shoulder-Lightweight-Duffle-Weekend-Blue-Orange/dp/B09139DYF1/ref=sr_1_301?keywords=bags&qid=1692803588&sr=8-301
"STRABO Defender Laptop Bag, Light weight & Water resistant - Unisex Bag",₹999,4.8 out of 5 stars,17,https:www.amaxon.in/STRABO-Defender-Laptop-weight-resistant/dp/B0C9HB5SYN/ref=sr_1_302?keywords=bags&qid=1692803588&sr=8-302
Aristocrat Unisex Black Oxford Fabric 28.82L Laptop Bags,₹754,3.4 out of 5 stars,68,https:www.amaxon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_303?keywords=bags&qid=1692803588&sr=8-303
ALMOSTHERE® 1 Pcs Pop it Fidget Unicorn Sling Bag with Adjustable Sling Zipper Closer Silicone Unicorn Cross Body Shoulder Bag Travel Pouch for Girls Stress Relief Multicolor Pouch Travel Pouch,₹229,4.0 out of 5 stars,105,https:www.amaxon.in/ALMOSTHERE%C2%AE-Adjustable-Silicone-Shoulder-Multicolor/dp/B09TXN46RF/ref=sr_1_304?keywords=bags&qid=1692803588&sr=8-304
COSMUS Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre College Bag,"₹1,409",4.2 out of 5 stars,"1,422",https:www.amaxon.in/Cosmus-Casual-Backpack-Charger-College/dp/B08D7D21FV/ref=sr_1_305?keywords=bags&qid=1692803588&sr=8-305
"Arctic Hunter Slim Sling Bag for Men,Small Cross Body Bag for iPad Up to 8-inch,Water-resistant Multi-compartment Chest Bag for Men Passport Bag for men with Earphone Port Detachable Buckle One Side Shoulder Bag for Travel Outdoor Casual, Black","₹1,234",4.4 out of 5 stars,375,https:www.amaxon.in/Resistant-Outdoor-Shoulder-External-Earphone/dp/B084RGFGSZ/ref=sr_1_306?keywords=bags&qid=1692803588&sr=8-306
Gear polyester 44 cms Duffle Bag(DUFPRO2000106_Black),₹429,4.3 out of 5 stars,837,https:www.amaxon.in/Gear-ltr-Black-Orange-DUFPRO2000106/dp/B00Z93WSVW/ref=sr_1_307?keywords=bags&qid=1692803588&sr=8-307
Wildcraft 29.5 Ltrs Green Casual Backpack (11650-Green),₹994,4.1 out of 5 stars,402,https:www.amaxon.in/Wildcraft-Green-Casual-Backpack-11650-Green/dp/B079DV66TY/ref=sr_1_308?keywords=bags&qid=1692803588&sr=8-308
"uppercase Medium 20 Ltrs Casual (14.6 inch) Laptop Backpack 2000EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,000",3.8 out of 5 stars,32,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzE0Mjk2MjE5MzU5OToxNjkyODAzNTg4OnNwX2J0ZjoyMDA5NzYxMjIzMTQ5ODo6MDo6&url=%2Fuppercase-Backpack-2000EBP1-repellent-sustainable%2Fdp%2FB0B8NVZPFH%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dbags%26qid%3D1692803588%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Veneer Synthetic Leather 30 Litre Casual 15.6 Inch Laptop Shoulder Business Travel Backpack for Unisex,"₹1,774",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MToxNzE0Mjk2MjE5MzU5OToxNjkyODAzNTg4OnNwX2J0ZjoyMDE2NjgwNjgzMzA5ODo6MDo6&url=%2FVeneer-Synthetic-Shoulder-Business-Backpack%2Fdp%2FB0C596FQQY%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dbags%26qid%3D1692803588%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Contacts 15 inch Everyday Laptop Versatile Backpack with USB Charging Port | Multi functional Bagpack (Grey)…,₹999,3.8 out of 5 stars,"1,177",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4Nzk0NTUxMTI0NTk5OjE2OTI4MDM1OTA6c3BfYXRmX25leHQ6MjAwMzczMDA4NjYyMDc6OjA6Og&url=%2FCONTACTS-Backpack-Lighweight-Versatile-Charging%2Fdp%2FB085WPWY1W%2Fref%3Dsr_1_305_sspa%3Fkeywords%3Dbags%26qid%3D1692803590%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
WILDHORN Laptop Backpack for Men/Women I Waterproof I Travel/Business/College Bookbags Fit 15.6 Inch Laptop,₹799,4.0 out of 5 stars,147,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4Nzk0NTUxMTI0NTk5OjE2OTI4MDM1OTA6c3BfYXRmX25leHQ6MjAxMDEwMjY0MDM4OTg6OjA6Og&url=%2FWILDHORN-Backpack-Compartment-Business-College%2Fdp%2FB09Q65RH1R%2Fref%3Dsr_1_306_sspa%3Fkeywords%3Dbags%26qid%3D1692803590%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Aristrocrat Unisex Laptop Bag Grey,₹803,4.4 out of 5 stars,32,https:www.amaxon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_307?keywords=bags&qid=1692803590&sr=8-307
"Tabelito® DELTA Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Compatible with 15.6 inch Laptop) 30 L, (6 Month Warranty)",₹599,4.2 out of 5 stars,124,https:www.amaxon.in/Tabelito%C2%AE-Delta-Waterproof-Backpack-Compatible/dp/B0BLK2RL23/ref=sr_1_308?keywords=bags&qid=1692803590&sr=8-308
Cosmus Escort Laptop Backpack for 15.6 Inch Laptop (Grey),"₹2,335",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4Nzk0NTUxMTI0NTk5OjE2OTI4MDM1OTA6c3BfbXRmOjIwMTY4MjE2MTY3MDk4OjowOjo&url=%2FCosmus-Escort-Laptop-Backpack-15-6%2Fdp%2FB07J6MRM32%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dbags%26qid%3D1692803590%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"GRIPP PYTHON Anti Theft Backpack/Bag for 16"" Laptop, Backpack USB Charging Port with Water Resistant Fabric | Stylish & Suitable for School, Collage,Office, Travel Designed or Business Purpose -Black","₹3,189",,,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4Nzk0NTUxMTI0NTk5OjE2OTI4MDM1OTA6c3BfbXRmOjMwMDAwMzc2ODgyMDUzMjo6MDo6&url=%2FGRIPP-Backpack-Charging-Resistant-Suitable%2Fdp%2FB0BQMVXNGC%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dbags%26qid%3D1692803590%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Denim Multiorganizer Backpack Compatible with 15.6 inch laptop,₹485,3.2 out of 5 stars,21,https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4Nzk0NTUxMTI0NTk5OjE2OTI4MDM1OTA6c3BfYnRmOjMwMDAzNjkxNDI0NzkzMjo6MDo6&url=%2FDenim-Multiorganizer-Backpack-Compatible-laptop%2Fdp%2FB0BVK8Z7Z3%2Fref%3Dsr_1_311_sspa%3Fkeywords%3Dbags%26qid%3D1692803590%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"₹2,067",4.4 out of 5 stars,"11,414",https:www.amaxon.in/sspa/click?ie=UTF8&spc=MTo2Nzc4Nzk0NTUxMTI0NTk5OjE2OTI4MDM1OTA6c3BfYnRmOjIwMDIxNDI3OTc2NjA2OjowOjo&url=%2FKiller-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB07C9XHZT1%2Fref%3Dsr_1_312_sspa%3Fkeywords%3Dbags%26qid%3D1692803590%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
